ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-5.17.1,"Consumption disorder complex, diminution of structural components",rājayakṣmā,Kshaya roga,False
ITA-5.17.2,Consumption due to withholding of natural urges,vegarodhajarājayakṣmā,Kshaya due to suppression of natural urges,False
ITA-5.17.3,Consumption due to untimely food habit,viṣamāśanajarājayakṣmā,Kshaya due to tridoshaja vitiation,False
ITA-5.17.4,Consumption due to depletion of body elements,kṣayajarājayakṣmā,शोषः (Shosha),False
ITA-5.17.5,Consumption due to excessive copulation,vyavāyajanyarājayakṣmā,रक्तक्षयः (Rakta Kshaya),False
ITA-5.17.6,Consumption due to excessive grief,śokajanyarājayakṣmā,शोकः (Shoka),False
ITA-5.17.7,Consumption due to old age,vārdhakyajanyarājayakṣmā/ jarāśoṣaḥ,जराः (Jarā),True
ITA-5.17.8,Consumption due to overexercise,vyāyāmajanyarājayakṣmā,व्यायामः (Vyayama),False
ITA-5.17.9,Consumption due to excessive travel,adhvajanyarājayakṣmā,व्रणः (Vrana),False
ITA-5.17.10,Consumption due to wounds,vraṇajanyarājayakṣmā,चोटः (Chhata),False
ITA-5.17.11,Consumption due to chest trauma,uraḥkṣatajanyarājayakṣmā,श्वासः (Shvasa),False
ITA-5.18.1,Cough,kāsaḥ,कासः (Kasa),False
ITA-5.18.2,Cough due to vitiated vata,vātajakāsaḥ,श्वासः (Shvasa),False
ITA-5.18.3,Cough due to vitiated pitta,pittajakāsaḥ,पित्तक्षयः (Pitta Kshaya),False
ITA-5.18.4,Cough due to vitiated kapha,kaphajakāsaḥ,कफक्षयः (Kasa Kshaya),False
ITA-5.18.5,Cough due to internal injury,kṣatajakāsaḥ,कफक्षयः (Kasa Kshaya),False
ITA-5.18.6,Cough due to diminution of bodily tissues,kṣayajakāsaḥ,रक्तक्षयः (Kasa Kshaya),False
ITA-5.19.1,Hiccup,hikkā (hidhmā),अस्थिक्षयः (Kasa Kshaya),False
ITA-5.19.2,Hiccup due to improper swallowing of food,annajāhikkā,Hikka,True
ITA-5.19.3,Dual or successive hiccups,vyapetāhikkā/ yamalāhikkā,Dvimukha Hikka,False
ITA-5.19.4,Mild or insignificant hiccups,kṣudrāhikkā,Hikka,True
ITA-5.19.5,Hiccup; arising from depth of stomach,gambhīrāhikkā,Shwasa,False
ITA-5.19.6,Extremely powerful and noisy hiccups,mahatīhikkā,Hikka,True
ITA-5.20.1,Dyspnoea,śvāsaḥ,Shwasa,False
ITA-5.20.2,Extremely strained and difficult breathing; generally in terminal illness,mahāśvāsaḥ,Hikka,False
ITA-5.20.3,Shallow breathing,ūrdhvaśvāsaḥ,Shwasa,False
ITA-5.20.4,Split or noncontiguous (breathing),chinnaśvāsaḥ,Shwasa,False
ITA-5.20.5,Bronchial asthma,tamakaśvāsaḥ,Hikka,False
ITA-5.20.6,Mild dyspnoea,kṣudraśvāsaḥ,Hikka,False
ITA-5.21.1,"Hoarse voice, altered voice",svarabhedaḥ,Hikka,False
ITA-5.21.2,"Hoarse voice, altered voice due to vitiated vata",vātajasvarabhedaḥ,Hikka,False
ITA-5.21.3,"Hoarse voice, altered voice due to vitiated pitta",pittajasvarabhedaḥ,Hikka,False
ITA-5.21.4,"Hoarse voice, altered voice due to vitiated kapha",kaphajasvarabhedaḥ,Hikka,False
ITA-5.21.5,"Hoarse voice, altered voice due to diminution of structural components.",kṣayajasvarabhedaḥ,"कण्ठघोषाः, कण्ठगौरवः, कण्ठोद्वेगः",False
ITA-5.21.6,"Hoarse voice, altered voice due to vitiated fat",medojasvarabhedaḥ,"कण्ठगौरवः, कण्ठशोथः, कण्ठशोथः",False
ITA-5.22.1,Anorexia,arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.22.2,Anorexia due to vitiated vata,vātaja-arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.22.3,Anorexia due to vitiated pitta,pittaja-arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.22.4,Anorexia due to vitiated kapha,kaphaja-arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.22.5,Anorexia due to vitiated tridosha,sannipātaja-arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.22.6,Anorexia due to injury,abhighātaja-arocakaḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.1,Vomiting,chardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.2,Vomiting due to vitiated vata,vātajachardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.3,Vomiting due to vitiated pitta,pittajachardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.4,Vomiting due to vitiated kapha,kaphajachardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.5,Vomiting due to vitiated tridosha,sannipātajachardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.6,Vomiting due to extrinsic causes,āgantujachardiḥ,"अरुचिः, अरुचिः, अरुचिः",False
ITA-5.23.7,Vomiting due to worm infestation,kṛmijachardiḥ,"अरुचिः,",False
ITA-5.24.1,Morbid thirst,tṛṣṇā,मोरबिड थ्रष्ट (morbid thirst),False
ITA-5.24.2,Prodromal symptoms of morbid thirst,tṛṣṇāpūrvarūpam,मोरबिड थ्रष्टावस्था (morbid thirst due to vitiated vāta),False
ITA-5.24.3,Morbid thirst due to vitiated vāta,vātajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst due to vitiated pitta),False
ITA-5.24.4,Morbid thirst due to vitiated pitta,pittajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst due to vitiated kapha),False
ITA-5.24.5,Morbid thirst due to vitiated kapha,kaphajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst due to trauma),False
ITA-5.24.6,Morbid thirst due to trauma,kṣatajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst due to ama),False
ITA-5.24.7,Morbid thirst due to depletion of primary circulating nutrient fluid,rasakṣayajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst as a complication of another disease),False
ITA-5.24.8,Morbid thirst due to ama,āmajatṛṣṇā/ tridoṣajatṛṣṇā,मोरबिड थ्रष्टावस्था (morbid thirst due to vitiated tridosha),False
ITA-5.24.9,Morbid thirst as a complication of another disease,aupasargikatṛṣṇā,मोरबिड थ्रष्टावस्था (syncope),False
ITA-5.25.1,Syncope,mūrcchā,मोरबिड थ्रष्टावस्था (syncope as a complication of another disease),False
ITA-5.25.2,Prodromal signs of syncope,mūrcchā-pūrvarūpam,मोरबिड थ्रष्टावस्था (syncope due to vitiated vata),False
ITA-5.25.3,Syncope due to vitiated vata,vātajamūrcchā,मोरबिड थ्रष्टावस्था (syncope due to vitiated pitta),False
ITA-5.25.4,Syncope due to vitiated pitta,pittajamūrcchā,मोरबिड थ्रष्टावस्था (syncope due to vitiated kapha),False
ITA-5.25.5,Syncope due to vitiated kapha,kaphajamūrcchā,मोरबिड थ्रष्टावस्था (syncope due to vitiated tridosha),False
ITA-5.25.6,Syncope due to vitiated tridosha,sannipātajamūrcchā,मोरबिड थ्रष्टावस्था (syncope),False
ITA-5.25.7,Syncope due to vitiated blood,raktajamūrcchā,रक्तपित्तामयात् सिन्कोपः,False
ITA-5.25.8,Syncope due to alcoholism,madyajamūrcchā,मद्यपानजा सिन्कोपः,False
ITA-5.25.9,Syncope due to poison,viṣajamūrcchā,विषज सिन्कोपः,False
ITA-5.25.10,Drowsiness,tandrā,तन्द्रा सिन्कोपः,False
ITA-5.25.11,Coma,saṃnyāsaḥ,कोमा सिन्कोपः,False
ITA-5.26.1,Intoxication other than alcohol-induced,madaḥ,विषाक्तता सिन्कोपः,False
ITA-5.26.2,First stage of intoxication,prathama-madaḥ,प्रथम सिन्कोपः,False
ITA-5.26.3,Second stage of intoxication,madyajamadaḥ,द्वितीय सिन्कोपः,False
ITA-5.26.4,Third stage of intoxication,tṛtīya-madaḥ,तृतीय सिन्कोपः,False
ITA-5.26.5,Fourth stage of intoxication,caturtha-madaḥ,चतुर्थ सिन्कोपः,False
ITA-5.26.6,Alcohol intoxication,madātyayaḥ/ pānātyayaḥ,अजीर्णजन्य सिन्कोपः,True
ITA-5.26.7,Alcohol intoxication leading to suppression of visceral movements,paramadaḥ,अजीर्णजन्य सिन्कोपः,False
ITA-5.26.8,Indigestion due to excessive alcohol intake,pānājīrṇam,विषजन्य सिन्कोपः,False
ITA-5.26.9,Aversion to alcohol and food due to alcohol intoxication,pānavibhramaḥ,मद्यजन्य सिन्कोपः,False
ITA-5.27.1,Burning sensation,dāhaḥ,विषजन्य सिन्कोपः,False
ITA-5.27.2,Generalized burning sensation due to vitiated rakta,raktajadāhaḥ,रक्तपित्तेन जन्य सामान्य दाहः,False
ITA-5.27.3,Generalized burning sensation due to vitiated pitta,pittajadāhaḥ,पित्तेन जन्य सामान्य दाहः,False
ITA-5.27.4,Generalized burning sensation due to unquenched thirst,tṛṣṇānirodhajadāhaḥ,रक्तपित्तेन जन्य सामान्य दाहः,False
ITA-5.27.5,Generalized burning sensation due to internal bleeding,asṛjapūrṇakoṣṭhadāhaḥ,वातपित्तेन जन्य सामान्य दाहः,False
ITA-5.27.6,Generalized burning sensation due to diminution of structural components,dhātukṣayajadāhaḥ,रक्तपित्तेन जन्य सामान्य दाहः,False
ITA-5.27.7,Generalized burning sensation due to injury,kṣatajadāhaḥ,वातपित्तेन जन्य सामान्य दाहः,False
ITA-5.27.8,Generalized burning sensation due to injury to vulnerable locations,marmābhighātajadāhaḥ,मनोभिघातज सामान्य दाहः,False
ITA-5.28.1,Psychosis,unmādaḥ,पित्तोपघातज सामान्य दाहः,False
ITA-5.28.2,Psychosis due to vitiated vata,vātajonmādaḥ,पित्तोपघातज सामान्य दाहः,False
ITA-5.28.3,Psychosis due to vitiated pitta,pittajonmādaḥ,वातोपघातज सामान्य दाहः,False
ITA-5.28.4,Psychosis due to vitiated kapha,kaphajonmādaḥ,वातोपघातज सामान्य दाहः,False
ITA-5.28.5,Psychosis due to vitiated tridosha,sannipātajonmādaḥ,पित्तोपघातज सामान्य दाहः,False
ITA-5.28.6,Psychosis due to grief,śokajonmādaḥ,मनोभिघातज सामान्य दाहः,False
ITA-5.28.7,Psychosis due to poison,viṣajonmādaḥ,रक्तपित्तेन जन्य सामान्य दाहः,False
ITA-5.28.8,Psychosis making a person behave like a demigod,devonmādaḥ/ devaśatrujuṣṭonmādaḥ,मनोभिघातज सामान्य दाहः,False
ITA-5.28.9,Psychosis making a person behave like an artiste,gandharvonmādaḥ,मनोविकार: मन:स्थिति:,False
ITA-5.28.10,Psychosis making a person behave like an opulent person,yakṣonmādaḥ,मनोविकार: आदर्श:,False
ITA-5.28.11,Psychosis making a person behave like an ancestor,pitṛ-unmādaḥ,मनोविकार: पूर्वजन्म:,False
ITA-5.29.1,Epilepsy,apasmāraḥ,मनोविकार: वातपित्तकफज:,False
ITA-5.29.2,Epilepsy due to vitiated vāta,vātaja-apasmāraḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.29.3,Epilepsy due to vitiated pitta,pittaja-apasmāraḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.29.4,Epilepsy due to vitiated kapha,kaphaja-apasmāraḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.29.5,Epilepsy due to vitiated tridosha,sannipātaja-apasmāraḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.30.1,Polyarthritis due to vitiated vata and blood,vātaraktam,मनोविकार: वातपित्तकफजं,False
ITA-5.30.2,Superficial polyarthritis due to vitiated vata and blood,uttāna-vātaraktam,मनोविकार: वातपित्तकफजं,False
ITA-5.30.3,Deep-rooted polyarthiris due to vitiated vata and blood,gambhīra-vātaraktam,मनोविकार: वातपित्तकफजं,False
ITA-5.31.1,Stiff thighs with loss of sensation,ūrustambhaḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.32.1,Polyarthitis due to ama,āmavātaḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.32.2,Vata-predominent polyarthritis due to ama,vātika-āmavātaḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.32.3,Pitta-predominent polyarthritis due to ama,paittika-āmavātaḥ,मनोविकार: वातपित्तकफजं,False
ITA-5.32.4,Kapha-predominant polyarthritis due to ama,kaphaja-āmavātaḥ,कफप्रधानपित्तजान्धातः (kaphapradhanapittajanashtah),False
ITA-5.32.5,Advanced stage of polyarthritis due to ama,ativṛddha-āmavātaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.33.1,Hyperacidity,amlapittam,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.33.2,Type of hyperacidity with major symptoms manifesting above umbilical region,ūrdhvaga-amlapittam,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.33.3,Type of hyperacidity with major symptoms manifesting below umbilical region,adhoga-amlapittam,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.33.4,Type of hyperacidity due to vitiated vata,vātika-amlapittam,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.33.5,Type of hyperacidity due to vitiated kapha,kaphaja-amlapittam/ śleṣmapittam,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.1,Abdominal colic,śūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.2,Abdominal colic due to vitiated vāta,vātajaśūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.3,Abdominal colic due to vitiated pitta,pittajaśūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.4,Abdominal colic due to vitiated kapha,kaphajaśūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.5,Abdominal colic due to vitiated tridosha,sānnipātikaśūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.6,Abdominal colic due to āma,āmaśūlaḥ,कफप्रधानपित्तजान्धः (kaphapradhanapittajanashtah),False
ITA-5.34.7,Abdominal colic due to any two vitiated dosha,dvandvajaśūlaḥ,कफप्रधानपित्तजान्धः,False
ITA-5.34.8,Abdominal colic due to vitiated vāta and pitta predominance,vātapaittikaśūlaḥ,,False
ITA-5.34.9,Abdominal colic occurring during digestion of food,pariṇāmaśūlaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.34.10,Abdominal colic occurring during digestion of food due to vitiated vata,vātikapariṇāmaśūlaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.34.11,Abdominal colic occurring during digestion of food due to vitiated pitta,paittikapariṇāmaśūlaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.34.12,Abdominal colic occurring during digestion of food due to vitiated kapha,kaphajapariṇāmaśūlaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.34.13,"Persistent, continuous abdominal pain",annadravaśūlaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.1,Disorders of reversed or altered visceral movement,udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.2,Disorders of reversed or altered visceral movement due to suppression of vata,vātanigrahaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.3,Disorders of reversed or altered visceral movement due to suppression of urine,mūtrābhighātaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.4,Disorders of reversed or altered visceral movement due to suppression of stools,purīṣābhighātaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.5,Disorders of reversed or altered visceral movement due to suppression of ejaculation,śukrābhighātaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.6,Disorders of reversed or altered visceral movement due to suppression of vomiting,chardinigrahaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
ITA-5.35.7,Disorders of reversed or altered visceral movement due to suppression of sneezing,kṣavathunigrahaja-udāvartaḥ,अन्त्रकूजनः (Antrakujana),False
