ITA_ID,English_Term,Sanskrit_IAST
ITA-5.19.2,Hiccup due to improper swallowing of food,annajāhikkā
ITA-5.19.3,Dual or successive hiccups,vyapetāhikkā/ yamalāhikkā
ITA-5.19.4,Mild or insignificant hiccups,kṣudrāhikkā
ITA-5.19.5,Hiccup; arising from depth of stomach,gambhīrāhikkā
ITA-5.19.6,Extremely powerful and noisy hiccups,mahatīhikkā
ITA-5.20.1,Dyspnoea,śvāsaḥ
ITA-5.20.2,Extremely strained and difficult breathing; generally in terminal illness,mahāśvāsaḥ
ITA-5.20.3,Shallow breathing,ūrdhvaśvāsaḥ
ITA-5.20.4,Split or noncontiguous (breathing),chinnaśvāsaḥ
ITA-5.20.5,Bronchial asthma,tamakaśvāsaḥ
ITA-5.20.6,Mild dyspnoea,kṣudraśvāsaḥ
ITA-5.21.1,"Hoarse voice, altered voice",svarabhedaḥ
ITA-5.21.2,"Hoarse voice, altered voice due to vitiated vata",vātajasvarabhedaḥ
ITA-5.21.3,"Hoarse voice, altered voice due to vitiated pitta",pittajasvarabhedaḥ
ITA-5.21.4,"Hoarse voice, altered voice due to vitiated kapha",kaphajasvarabhedaḥ
ITA-5.21.5,"Hoarse voice, altered voice due to diminution of structural components.",kṣayajasvarabhedaḥ
ITA-5.21.6,"Hoarse voice, altered voice due to vitiated fat",medojasvarabhedaḥ
ITA-5.22.1,Anorexia,arocakaḥ
ITA-5.22.2,Anorexia due to vitiated vata,vātaja-arocakaḥ
ITA-5.22.3,Anorexia due to vitiated pitta,pittaja-arocakaḥ
ITA-5.22.4,Anorexia due to vitiated kapha,kaphaja-arocakaḥ
ITA-5.22.5,Anorexia due to vitiated tridosha,sannipātaja-arocakaḥ
ITA-5.22.6,Anorexia due to injury,abhighātaja-arocakaḥ
ITA-5.23.1,Vomiting,chardiḥ
ITA-5.23.2,Vomiting due to vitiated vata,vātajachardiḥ
ITA-5.23.3,Vomiting due to vitiated pitta,pittajachardiḥ
ITA-5.23.4,Vomiting due to vitiated kapha,kaphajachardiḥ
ITA-5.23.5,Vomiting due to vitiated tridosha,sannipātajachardiḥ
ITA-5.23.6,Vomiting due to extrinsic causes,āgantujachardiḥ
ITA-5.23.7,Vomiting due to worm infestation,kṛmijachardiḥ
ITA-5.24.1,Morbid thirst,tṛṣṇā
ITA-5.24.2,Prodromal symptoms of morbid thirst,tṛṣṇāpūrvarūpam
ITA-5.24.3,Morbid thirst due to vitiated vāta,vātajatṛṣṇā
ITA-5.24.4,Morbid thirst due to vitiated pitta,pittajatṛṣṇā
ITA-5.24.5,Morbid thirst due to vitiated kapha,kaphajatṛṣṇā
ITA-5.24.6,Morbid thirst due to trauma,kṣatajatṛṣṇā
ITA-5.24.7,Morbid thirst due to depletion of primary circulating nutrient fluid,rasakṣayajatṛṣṇā
ITA-5.24.8,Morbid thirst due to ama,āmajatṛṣṇā/ tridoṣajatṛṣṇā
ITA-5.24.9,Morbid thirst as a complication of another disease,aupasargikatṛṣṇā
ITA-5.25.1,Syncope,mūrcchā
ITA-5.25.2,Prodromal signs of syncope,mūrcchā-pūrvarūpam
ITA-5.25.3,Syncope due to vitiated vata,vātajamūrcchā
ITA-5.25.4,Syncope due to vitiated pitta,pittajamūrcchā
ITA-5.25.5,Syncope due to vitiated kapha,kaphajamūrcchā
ITA-5.25.6,Syncope due to vitiated tridosha,sannipātajamūrcchā
ITA-5.25.7,Syncope due to vitiated blood,raktajamūrcchā
ITA-5.25.8,Syncope due to alcoholism,madyajamūrcchā
ITA-5.25.9,Syncope due to poison,viṣajamūrcchā
ITA-5.25.10,Drowsiness,tandrā
ITA-5.25.11,Coma,saṃnyāsaḥ
ITA-5.26.1,Intoxication other than alcohol-induced,madaḥ
ITA-5.26.2,First stage of intoxication,prathama-madaḥ
ITA-5.26.3,Second stage of intoxication,madyajamadaḥ
ITA-5.26.4,Third stage of intoxication,tṛtīya-madaḥ
ITA-5.26.5,Fourth stage of intoxication,caturtha-madaḥ
ITA-5.26.6,Alcohol intoxication,madātyayaḥ/ pānātyayaḥ
ITA-5.26.7,Alcohol intoxication leading to suppression of visceral movements,paramadaḥ
ITA-5.26.8,Indigestion due to excessive alcohol intake,pānājīrṇam
ITA-5.26.9,Aversion to alcohol and food due to alcohol intoxication,pānavibhramaḥ
ITA-5.27.1,Burning sensation,dāhaḥ
ITA-5.27.2,Generalized burning sensation due to vitiated rakta,raktajadāhaḥ
ITA-5.27.3,Generalized burning sensation due to vitiated pitta,pittajadāhaḥ
ITA-5.27.4,Generalized burning sensation due to unquenched thirst,tṛṣṇānirodhajadāhaḥ
ITA-5.27.5,Generalized burning sensation due to internal bleeding,asṛjapūrṇakoṣṭhadāhaḥ
ITA-5.27.6,Generalized burning sensation due to diminution of structural components,dhātukṣayajadāhaḥ
ITA-5.27.7,Generalized burning sensation due to injury,kṣatajadāhaḥ
ITA-5.27.8,Generalized burning sensation due to injury to vulnerable locations,marmābhighātajadāhaḥ
ITA-5.28.1,Psychosis,unmādaḥ
ITA-5.28.2,Psychosis due to vitiated vata,vātajonmādaḥ
ITA-5.28.3,Psychosis due to vitiated pitta,pittajonmādaḥ
ITA-5.28.4,Psychosis due to vitiated kapha,kaphajonmādaḥ
ITA-5.28.5,Psychosis due to vitiated tridosha,sannipātajonmādaḥ
ITA-5.28.6,Psychosis due to grief,śokajonmādaḥ
ITA-5.28.7,Psychosis due to poison,viṣajonmādaḥ
ITA-5.28.8,Psychosis making a person behave like a demigod,devonmādaḥ/ devaśatrujuṣṭonmādaḥ
ITA-5.28.9,Psychosis making a person behave like an artiste,gandharvonmādaḥ
ITA-5.28.10,Psychosis making a person behave like an opulent person,yakṣonmādaḥ
ITA-5.28.11,Psychosis making a person behave like an ancestor,pitṛ-unmādaḥ
ITA-5.29.1,Epilepsy,apasmāraḥ
ITA-5.29.2,Epilepsy due to vitiated vāta,vātaja-apasmāraḥ
ITA-5.29.3,Epilepsy due to vitiated pitta,pittaja-apasmāraḥ
ITA-5.29.4,Epilepsy due to vitiated kapha,kaphaja-apasmāraḥ
ITA-5.29.5,Epilepsy due to vitiated tridosha,sannipātaja-apasmāraḥ
ITA-5.30.1,Polyarthritis due to vitiated vata and blood,vātaraktam
ITA-5.30.2,Superficial polyarthritis due to vitiated vata and blood,uttāna-vātaraktam
ITA-5.30.3,Deep-rooted polyarthiris due to vitiated vata and blood,gambhīra-vātaraktam
ITA-5.31.1,Stiff thighs with loss of sensation,ūrustambhaḥ
ITA-5.32.1,Polyarthitis due to ama,āmavātaḥ
ITA-5.32.2,Vata-predominent polyarthritis due to ama,vātika-āmavātaḥ
ITA-5.32.3,Pitta-predominent polyarthritis due to ama,paittika-āmavātaḥ
ITA-5.32.4,Kapha-predominant polyarthritis due to ama,kaphaja-āmavātaḥ
ITA-5.32.5,Advanced stage of polyarthritis due to ama,ativṛddha-āmavātaḥ
ITA-5.33.1,Hyperacidity,amlapittam
ITA-5.33.2,Type of hyperacidity with major symptoms manifesting above umbilical region,ūrdhvaga-amlapittam
ITA-5.33.3,Type of hyperacidity with major symptoms manifesting below umbilical region,adhoga-amlapittam
ITA-5.33.4,Type of hyperacidity due to vitiated vata,vātika-amlapittam
ITA-5.33.5,Type of hyperacidity due to vitiated kapha,kaphaja-amlapittam/ śleṣmapittam
ITA-5.34.1,Abdominal colic,śūlaḥ
ITA-5.34.2,Abdominal colic due to vitiated vāta,vātajaśūlaḥ
ITA-5.34.3,Abdominal colic due to vitiated pitta,pittajaśūlaḥ
ITA-5.34.4,Abdominal colic due to vitiated kapha,kaphajaśūlaḥ
ITA-5.34.5,Abdominal colic due to vitiated tridosha,sānnipātikaśūlaḥ
ITA-5.34.6,Abdominal colic due to āma,āmaśūlaḥ
ITA-5.34.7,Abdominal colic due to any two vitiated dosha,dvandvajaśūlaḥ
ITA-5.34.8,Abdominal colic due to vitiated vāta and pitta predominance,vātapaittikaśūlaḥ
ITA-5.34.9,Abdominal colic occurring during digestion of food,pariṇāmaśūlaḥ
ITA-5.34.10,Abdominal colic occurring during digestion of food due to vitiated vata,vātikapariṇāmaśūlaḥ
ITA-5.34.11,Abdominal colic occurring during digestion of food due to vitiated pitta,paittikapariṇāmaśūlaḥ
ITA-5.34.12,Abdominal colic occurring during digestion of food due to vitiated kapha,kaphajapariṇāmaśūlaḥ
ITA-5.34.13,"Persistent, continuous abdominal pain",annadravaśūlaḥ
ITA-5.35.1,Disorders of reversed or altered visceral movement,udāvartaḥ
ITA-5.35.2,Disorders of reversed or altered visceral movement due to suppression of vata,vātanigrahaja-udāvartaḥ
ITA-5.35.3,Disorders of reversed or altered visceral movement due to suppression of urine,mūtrābhighātaja-udāvartaḥ
ITA-5.35.4,Disorders of reversed or altered visceral movement due to suppression of stools,purīṣābhighātaja-udāvartaḥ
ITA-5.35.5,Disorders of reversed or altered visceral movement due to suppression of ejaculation,śukrābhighātaja-udāvartaḥ
ITA-5.35.6,Disorders of reversed or altered visceral movement due to suppression of vomiting,chardinigrahaja-udāvartaḥ
ITA-5.35.7,Disorders of reversed or altered visceral movement due to suppression of sneezing,kṣavathunigrahaja-udāvartaḥ
ITA-5.35.8,Disorders of reversed or altered visceral movement due to suppression of yawning,jṛmbhānigrahaja-udāvartaḥ
ITA-5.35.9,Disorders of reversed or altered visceral movement due to suppression of tears,aśrunigrahaja-udāvartaḥ
ITA-5.35.10,Disorders of reversed or altered visceral movement due to suppression of eructation,udgāranigrahaja-udāvartaḥ
ITA-5.35.11,Disorders of reversed or altered visceral movement due to suppression of hunger,kṣunnirodhaja-udāvartaḥ
ITA-5.36.1,Constipation and abdominal distension,ānāhaḥ/ ādhmānam
ITA-5.37.1,Lumps or growths (stable or transitory) in abdomen,gulmaḥ
ITA-5.37.2,Lumps or growths due to vitiated vāta,vātajagulmaḥ
ITA-5.37.3,Lumps or growths due to vitiated pitta,pittajagulmaḥ
ITA-5.37.4,Lumps or growths due to vitiated kapha,kaphajagulmaḥ
ITA-5.37.5,Lumps or growths due to vitiated rakta,raktajagulmaḥ
ITA-5.37.6,Lumps or growths due to vitiated tridosha,sannipātajagulmaḥ
ITA-5.37.7,Lumps or growths due to any two vitiated dosha,dvandvajagulmaḥ
ITA-5.38.1,Heart disease,hṛdrogaḥ
ITA-5.38.2,Heart disease due to vitiated vāta,vātajahṛdrogaḥ
ITA-5.38.3,Heart disease due to vitiated pitta,pittajahṛdrogaḥ
ITA-5.38.4,Heart disease due to vitiated kapha,kaphajahṛdrogaḥ
ITA-5.38.5,Heart disease due to vitiated tridosha,sannipātajahṛdrogaḥ
ITA-5.38.6,Heart disease due to infection or infestation,kṛmijahṛdrogaḥ
ITA-5.39.1,Difficulty in urination,mūtrakṛcchram
ITA-5.39.2,Difficulty in urination due to vitiated vatadosha,vātajamūtrakṛcchram
ITA-5.39.3,Difficulty in urination due to vitiated pitta,pittajamūtrakṛcchram
ITA-5.39.4,Difficulty in urination due to vitiated kapha,kaphajamūtrakṛcchram
ITA-5.39.5,Difficulty in urination due to vitiated tridosha,sannipātamūtrakṛcchram
ITA-5.39.6,Difficulty in urination due to calculi,aśmarījamūtrakṛcchram
ITA-5.39.7,Difficulty in urination due to faecal retention,purīṣarodhajamūtrakṛcchram
ITA-5.39.8,Difficulty in urination due to urinary gravel,"śarkarājamūtrakṛcchram, śarkarā-aśmarī"
ITA-5.39.9,Difficulty in urination due to vitiated semen,śukrajanyamūtrakṛcchram
ITA-5.39.10,Urinary retention,mūtrāghātaḥ
ITA-5.39.11,Bladder insufficiency with reverse movement of urine,vātakuṇḍalikā
ITA-5.39.12,Benign prostatic hyperplasia,vātāṣṭhīlā
ITA-5.39.13,Bladder neck obstruction with retention of urine,vātabastiḥ
ITA-5.39.14,Bladder atony with lower abdominal distension,mūtrajaṭharaḥ
ITA-5.39.15,Urethral stricture,mūtrotsaṅgaḥ
ITA-5.39.16,"Oliguria, anuria",mūtrakṣayaḥ
ITA-5.39.17,Urinary incontinence,mūtrātītaḥ
ITA-5.39.18,Bladder obstruction due to nodular swelling,mūtragranthiḥ
ITA-5.39.19,Semenuria,mūtraśukraḥ
ITA-5.39.20,Dysuria due to heat exhaustion,"uṣṇavātaḥ, uṣṇamārutaḥ"
ITA-5.39.21,"Scanty urination with viscid, dense urine",mūtraukasādaḥ
ITA-5.39.22,Passage of urine mixed with faecal matter,viḍ-vighātaḥ
ITA-5.39.23,Massive bladder distension,bastikuṇḍalaḥ
ITA-5.40.1,Urinary calculus,aśmarī
ITA-5.40.2,Prodromal symptoms of urinary calculus,aśmarī-pūrvarūpam
ITA-5.40.3,Urinary calculus due to vitiated vatadosha,vātaja-aśmarī
ITA-5.40.4,Urinary calculus due to vitiated pitta,pittaja-aśmarī
ITA-5.40.5,Urinary calculus due to vitiated kapha,kaphaja-aśmarī
ITA-5.40.6,Urinary calculus due to crystallization of semen,śukrāśmarī
ITA-5.41.1,Polyuria disorders,pramehaḥ
ITA-5.41.2,Polyuria disorder due to vitiated kapha,kaphajapramehaḥ
ITA-5.41.3,Polyuria disorder with urine resembling water (hydruria),udakamehaḥ
ITA-5.41.4,Polyuria disorder with urine resembling sugar-cane juice (glycosuria),ikṣuvālikāmehaḥ
ITA-5.41.5,Polyuria disorder with high density urine (chyluria),sāndramehaḥ
ITA-5.41.6,Polyuria disorder with dense and clear urine (belluria),sāndraprasādamehaḥ
ITA-5.41.7,Polyuria disorder with excessive whitish urine,śuklamehaḥ
ITA-5.41.8,Polyuria disorder with semen-mixed urine,śukramehaḥ
ITA-5.41.9,Polyuria disorder with excessive or cold urine (phosphaturia),śītamehaḥ
ITA-5.41.10,Polyuria disorder with very slow voiding rate,śanairmehaḥ
ITA-5.41.11,Polyuria disorder with gravel urine,sikatāmehaḥ
ITA-5.41.12,Polyuria disorder with urine similar in consistency to saliva,lālāmehaḥ
ITA-5.41.13,Polyuria disorder with urine resembling arrack or spirituous liquor,surāmehaḥ
ITA-5.41.14,Polyuria disorder with urine resembling salt solution,lavaṇamehaḥ
ITA-5.41.15,Polyuria disorder with urine resembling flour mixed with water,piṣṭamehaḥ
ITA-5.41.16,Polyuria disorder with urine associated with froth,phenamehaḥ
ITA-5.41.17,Polyuria disorder due to vitiated pitta,pittajapramehaḥ
ITA-5.41.18,Polyuria disorder with urine resembling alkaline water,kṣāramehaḥ
ITA-5.41.19,Polyuria disorder with urine resembling black ink,kālamehaḥ/ kṛṣṇamehaḥ
ITA-5.41.20,Polyuria disorder with bluish urine,nīlamehaḥ
ITA-5.41.21,Polyuria disorder with urine mixed with blood,lohitamehaḥ/ raktamehaḥ
ITA-5.41.22,Polyuria disorder with urine resembling Rubia cordifolia decoction,mañjiṣṭhāmehaḥ
ITA-5.41.23,Polyuria disorder with urine resembling turmeric water,haridramehaḥ
ITA-5.41.24,Polyuria disorder with urine smelling and tasting like acidic substance,amlamehaḥ
ITA-5.41.25,Polyuria disorder due to vitiated vata,vātajapramehaḥ
ITA-5.41.26,Polyuria disorder with urine resembling muscle fat,vasāmehaḥ
ITA-5.41.27,Polyuria disorder with urine resembling bone marrow,majjāmehaḥ
ITA-5.41.28,Polyuria disorder with uncontrolled passage of urine; urinary incontinence,hastimehaḥ
ITA-5.41.29,Polyuria disorder with urine resembling honey,madhumehaḥ/ kṣaudramehaḥ
ITA-5.41.1.1,Carbuncles,pramehapiḍakā
ITA-5.41.1.2,Carbuncle resembling earthenware vessel with flat cover,śarāvikā-pramehapiḍakā
ITA-5.41.1.3,Carbuncle resembling tortoise shell,kacchapikāpramehapiḍakā
ITA-5.41.1.4,Carbuncle resembling spider web,jālinī-pramehapiḍakā
ITA-5.41.1.5,Carbuncle characterized by large size and blue-coloured lesion,vinatā-pramehapiḍakā
ITA-5.41.1.6,Carbuncle characterized by reddish white blisters,alajī-pramehapiḍakā
ITA-5.41.1.7,Carbuncle characterized by lesions resembling white mustard seeds,sarṣapikāpramehapiḍakā
ITA-5.41.1.8,Carbuncle with symptoms including abscess,vidradhikā/ vidradhipramehapiḍakā
ITA-5.41.1.9,Carbuncle surrounded by multiple small boils,putriṇī-pramehapiḍakā
ITA-5.41.1.10,Carbuncle character-ized by lesions resembling green gram,masūrikā-pramehapiḍakā
ITA-5.41.1.11,Carbuncle characterized by lesions resembling the tuber Pueraria tuberosa,vidārikā-pramehapiḍakā
ITA-5.42.1,Obesity,medorogaḥ
ITA-5.43.1,Generalized abdominal enlargement due to ascites or other localized reason,udararogaḥ
ITA-5.43.2,Abdominal enlargement due to vitiated vata,vātaja-udararogaḥ
ITA-5.43.3,Abdominal enlargement due to vitiated pitta,pittaja-udararogaḥ
ITA-5.43.4,Abdominal enlargement due to vitiated kapha,kaphaja-udararogaḥ
ITA-5.43.5,Abdominal enlargement due to vitiated tridosha,sannipātaja-udararogaḥ
ITA-5.43.6,Abdominal enlargement due to enlarged plīha (splenomegaly),plīhodaraḥ
ITA-5.43.7,Abdominal enlargement due to obstructed bowels,baddhagudodaraḥ
ITA-5.43.8,Acute abdominal swelling caused by intestinal perforation,chidrodaraḥ/ kṣatodaraḥ
ITA-5.44.1,Oedema,śvayathuḥ/ śothaḥ/ śophaḥ
ITA-5.44.2,Oedema due to vitiated vata,vātajaśophaḥ
ITA-5.44.3,Oedema due to vitiated pitta,pittajaśophaḥ
ITA-5.44.4,Oedema due to vitiated kapha,kaphajaśophaḥ
ITA-5.44.5,Oedema due to any two vitiated dosha,dvandvaja-śophaḥ
ITA-5.44.6,Oedema due to vitiation of three dosha,sannipātajaśophaḥ
ITA-5.44.7,Oedema due to trauma,abhighātajaśophaḥ/ kṣatajaśophaḥ
ITA-5.44.8,Oedema due to poison,viṣajaśophaḥ
ITA-5.45.1,Hydrocoele and related disorders,vṛddhiḥ
ITA-5.45.2,Hydrocoele due to vata predominance,vātaja-vṛddhiḥ
ITA-5.45.3,Hydrocoele due to pitta predominance,pittaja-vṛddhiḥ
ITA-5.45.4,Hydrocoele due to kapha predominance,kaphaja-vṛddhiḥ
ITA-5.45.5,Hydrocoele due to predominance of vitiated blood,raktaja-vṛddhiḥ
ITA-5.45.6,Hydrocoele due to predominance of vitiated fat,medoja-vṛddhiḥ
ITA-5.45.7,Hydrocoele due to predominance of vitiated urine,mūtraja-vṛddhiḥ
ITA-5.46.1,Hernia,"antra-vṛddhiḥ, bradhna"
ITA-5.47.1,Goitre,galagaṇḍaḥ
ITA-5.47.2,Goitre due to vitiated vāta,vātaja-galagaṇḍaḥ
ITA-5.47.3,Goitre due to vitiated kapha,kaphaja-galagaṇḍaḥ
ITA-5.47.4,Goitre due to predominance of fat,medoja-galagaṇḍaḥ
ITA-5.48.1,Scrofula (cervical tuberculous lymphadenitis),gaṇḍamālā
ITA-5.48.2,Cervical and axillary lymphadenitis,apacī
ITA-5.49.1,"Nodular swelling, cyst",granthiḥ
ITA-5.49.2,"Nodular swelling, cyst due to vitiated vata",vātajagranthiḥ
ITA-5.49.3,"Nodular swelling, cyst due to vitiated pitta",pittajagranthiḥ
ITA-5.49.4,"Nodular swelling, cyst due to vitiated kapha",kaphajagranthiḥ
ITA-5.49.5,"Nodular swelling, cyst due to afflicted adipose tissue",medojagranthiḥ
ITA-5.49.6,"Nodular swelling, cyst of vascular origin",sirājagranthiḥ
ITA-5.49.7,"Nodular swelling, cyst due to vitiation of blood",raktajagranthiḥ
ITA-5.50.1,Tumour,arbudaḥ
ITA-5.50.2,Tumour due to vitiated blood,raktajārbudaḥ
ITA-5.50.3,Tumour due to vitiated muscle,māṃsajārbudaḥ
ITA-5.50.4,Superimposed tumour,adhyarbudaḥ
ITA-5.50.5,Proliferative tumour,dvirarbudaḥ
ITA-5.51.1,Filariasis,ślīpadaḥ
ITA-5.51.2,Filariasis due to vitiated vāta,vātajaślīpadaḥ
ITA-5.51.3,Filariasis due to vitiated pitta,pittajaślīpadaḥ
ITA-5.51.4,Filariasis due to vitiated kapha,kaphajaślīpadaḥ
ITA-5.52.1,Abscess,vidradhiḥ
ITA-5.52.2,Abscess due to vitiated vāta,vātajavidradhiḥ
ITA-5.52.3,Abscess due to vitiated pitta,pittajavidradhiḥ
ITA-5.52.4,Abscess due to vitiated kapha,kaphajavidradhiḥ
ITA-5.52.5,Abscess due to vitiated tridosha,sannipātajavidradhiḥ
ITA-5.52.6,Abscess due to vitiated blood,raktajavidradhiḥ
ITA-5.53.1,Pre-ulcerative inflammation,vraṇaśophaḥ
ITA-5.53.2,Pre-ulcerative inflammation due to vitiated vāta,vātajavraṇaśophaḥ
ITA-5.53.3,Pre-ulcerative inflammation due to vitiated pitta,pittajavraṇaśophaḥ
ITA-5.53.4,Pre-ulcerative inflammation due to vitiated kapha,kaphajavraṇaśophaḥ
ITA-5.53.5,Pre-ulcerative inflammation due to vitiated tridosha,sannipātajavraṇaśophaḥ
ITA-5.53.6,Pre-ulcerative inflammation due to vitiated rakta,raktajavraṇaśophaḥ
ITA-5.53.7,Pre-ulcerative inflammation due to trauma,abhighātajavraṇaśophaḥ
ITA-5.54.1,Ulcer,vraṇaḥ
ITA-5.54.2,Ulcer due to endogenous factors,nijavraṇaḥ
ITA-5.54.3,Ulcer due to vitiated vāta,vātajavraṇaḥ
ITA-5.54.4,Ulcer due to vitiated pitta,pittajavraṇaḥ
ITA-5.54.5,Ulcer due to vitiated kapha,śleṣmajavraṇaḥ
ITA-5.54.6,Ulcer due to vitiated rakta,raktajavraṇaḥ
ITA-5.54.7,Septic nonhealing ulcer,duṣṭavraṇaḥ
ITA-5.54.8,Clean ulcer,śuddhavraṇaḥ
ITA-5.54.9,Healing ulcer,ruhyamāṇavraṇaḥ
ITA-5.54.10,Properly healed ulcer,samyagrūḍhavraṇaḥ
ITA-5.54.11,Traumatic wound,āgantujavraṇaḥ
ITA-5.54.12,Acute ulceration due to injury,sadyovraṇaḥ
ITA-5.54.13,Ulcer with foreign body.,saśalyavraṇaḥ
ITA-5.55.1,Fracture,bhagnaḥ
ITA-5.55.2,Fracturedislocation,utpiṣṭa-sandhimuktam
ITA-5.55.3,Subluxation or incomplete dislocation,viśliṣṭa-sandhimuktam
ITA-5.55.4,Dislocation with lateral displacement,vivartita-sandhimuktam
ITA-5.55.5,Dislocation with oblique displacement,tiryakakṣiptasandhimuktam
ITA-5.55.6,Dislocation with downward displacement,avakṣipta-sandhimuktam/ adhaḥkṣiptasandhimuktam
ITA-5.55.7,Cracked fracture,pāṭitabhagnaḥ
ITA-5.55.8,Fissured fracture,sphuṭita-bhagnaḥ
